Code;NameRu;NameEn;NameUa;CountryCode;CityCode;Popularity;Latitude;Longitude
RVK;Ryumsjoen;Ryumsjoen;Ryumsjoen;NO;RVK;0;64.8833;11.2333
RVN;Рованиеми;Rovaniemi;Рованіємі;FI;RVN;0;66.5631;25.8267
RVT;Равенсторп;Ravensthorpe;Равенсторп;AU;RVT;0;-33.7856;120.201
RXS;Роксас сити п/п;Roxas City;Роксас сіті п/п;PH;RXS;0;11.6;122.751
RZE;Jasionka;Jasionka;Jasionka;PL;RZE;0;50.1167;22.0167
SAB;Juancho Yraus Quinl;Juancho Yraus Quinl;Juancho Yraus Quinl;AN;SAB;0;17.65;-63.2167
SAC;Sacramento Executive;Sacramento Executive;Sacramento Executive;US;SAC;0;38.05;-121.933
SAH;Сана;Sanaa Intl;Сана;YE;SAH;0;15.4786;44.2192
SAL;Comalapa;Comalapa;Comalapa;SV;SAL;0;13.6936;-89.1181
SAN;Линдберг;Lindbergh;Ліндберг;US;SAN;0;32.7328;-117.187
SAP;Ramon Villeda Morales;Ramon Villeda Morales;Ramon Villeda Morales;HN;SAP;0;15.4;-86.9333
SAT;Сан-Антонио;San Antonio;Сан-Антоніо;US;SAT;0;29.5383;-98.472
SAV;Саванна;Savannah;Саванна;US;SAV;0;32.1272;-81.1994
SAW;Sabiha Gokcen;Sabiha Gokcen;Sabiha Gokcen;TR;IST;0;40.8994;29.3092
SBA;Санта-Барбара;Santa Barbara;Санта-Барбара;US;SBA;0;34.4278;-119.839
SBH;St Jean;St Jean;St Jean;GP;SBH;2;17.9;-62.85
SBN;Michiana региональный;Michiana Regional;Michiana региональный;US;SBN;0;41.7044;-86.3125
SBP;San Luis Obispo окр.;San Luis Obispo County;San Luis Obispo окр.;US;CSL;0;35.2367;-120.639
SBW;Сибу;Sibu;Сібу;MY;SBW;0;2.34167;111.838
SBY;Викомико региональный;Wicomico Regional;Вікоміко регіональний;US;SBY;0;38.3386;-75.51
SBZ;Sibiu;Sibiu;Sibiu;RO;SBZ;0;45.7833;24.0833
SCC;Prudhoe Bay Deadhorse;Prudhoe Bay Deadhorse;Prudhoe Bay Deadhorse;US;SCC;0;70.2;-148.467
SCE;University Park;University Park;University Park;US;SCE;0;40.7708;-77.8814
SCF;Scottsdale;Scottsdale;Scottsdale;US;SCF;0;33.6167;-111.917
SCL;Arturo Merino Benitez;Arturo Merino Benitez;Arturo Merino Benitez;CL;SCL;64;-33.3833;-70.7833
SCN;Ensheim;Ensheim;Ensheim;DE;SCN;0;49.2333;6.98333
SCO;Актау;Aktau;Актау;KZ;SCO;0;43.8667;51.1
SCQ;Сантьяго;Santiago;Сантьяго;ES;SCQ;0;42.9;-8.41667
SCS;Scatsta;Scatsta;Scatsta;GB;SDZ;0;60.1333;-1.13333
SCU;Antonio Maceo;Antonio Maceo;Antonio Maceo;CU;SCU;6;19.9692;-75.8358
SCV;Salcea;Salcea;Salcea;RO;SCV;0;47.6894;26.3561
SCW;Сыктывкар;Syktyvkar;Сиктивкар;RU;SCW;0;61.6667;50.7667
SCX;Салина-Крус;Salina Cruz;Саліна-Крус;MX;SCX;0;16.1667;-95.2
SCY;Сан-Кристобаль;San Cristobal;Сан-Крістобаль;EC;SCY;0;-0.833333;-89.4333
SDA;Багдад;Baghdad;Багдад;IQ;BGW;0;33.2667;44.5
SDE;Santiago Des Estero;Santiago Des Estero;Santiago Des Estero;AR;SDE;0;-27.7653;-64.3222
SDF;Луисвилль;Louisville;Луїсвілль;US;SDF;1;38.1797;-85.7386
SDJ;Sendai;Sendai;Sendai;JP;SDJ;0;38.1356;140.924
SDK;Сандакан;Sandakan;Сандакан;MY;SDK;0;5.9;118.06
SDL;Сундсваль;Sundsvall;Сундсваль;SE;SDL;0;62.5333;17.45
SDN;Анда;Anda;Анда;NO;SDN;0;61.7667;6.21667
SDP;Sand Point;Sand Point;Sand Point;US;SDP;0;55.3167;-160.514
SDQ;Las Americas;Las Americas;Las Americas;DO;SDQ;8;18.4292;-69.6692
SDR;Сантандер;Santander;Сантандер;ES;SDR;0;43.4292;-3.82639
SDU;Santos Dumont;Santos Dumont;Santos Dumont;BR;RIO;0;-22.9;-43.1667
SDV;Dov;Dov;Dov;IL;TLV;0;32.1108;34.7794
SDY;Sindey Richland;Sindey Richland;Sindey Richland;US;SDY;1;47.7069;-104.192
SEA;Сиэтл Такома;Seattle Tacoma;Сіетл Такома;US;SEA;4;47.4472;-122.306
SEZ;Seychelles;Seychelles;Seychelles;SC;SEZ;8;-4.67222;55.5225
SFA;El Maou;El Maou;El Maou;TN;SFA;0;34.7167;10.6833
SFB;Orlando Sanford;Orlando Sanford;Orlando Sanford;US;SFB;0;28.8;-81.2667
SFF;Felts Field;Felts Field;Felts Field;US;GEG;0;47.6667;-117.4
SFJ;Сондре Стромфьорд;Sondre Stromfjord;Сондре Стромфйорд;GL;SFJ;0;67.0122;-50.7197
SFL;Sao Filipe;Sao Filipe;Sao Filipe;CV;SFL;0;14.9;-24.5167
SFN;Санта-Фе;Santa Fe;Санта-Фе;AR;SFN;0;-31.7167;-60.8167
SFO;Сан-Франциско;San Francisco;Сан-Франциско;US;SFO;99;37.619;-122.375
SFT;Скеллефтеа;Skelleftea;Скеллефтеа;SE;SFT;2;64.625;21.0783
SGC;Сургут;Surgut;Сургут;RU;SGC;1;61.2333;73.3333
SGD;Sonderborg;Sonderborg;Sonderborg;DK;SGD;0;54.9303;9.79472
SGF;Springfield Branson региональный;Springfield Branson Regional;Springfield Branson региональный;US;SGF;0;37.24;-93.385
SGN;Tan Son Nhut;Tan Son Nhut;Tan Son Nhut;VN;SGN;1;10.8172;106.658
SGO;St George;St George;St George;AU;SGO;0;-28.0533;148.594
SGR;Hull Field;Hull Field;Hull Field;US;SGR;0;29.6989;-95.4078
SGU;Saint George;Saint George;Saint George;US;SGU;0;37.0931;-113.592
SGY;Skagway;Skagway Minicipal;Skagway;US;SGY;0;59.4606;-135.316
SHA;Hongqiao;Hongqiao;Hongqiao;CN;SHA;5;31.2;121.333
SHB;Накасибецу;Nakashibetsu;Накасібецу;JP;SHB;0;43.5667;144.967
SHD;Shenandoah Valley;Shenandoah Valley;Shenandoah Valley;US;SHD;0;38.2639;-78.8967
SHE;Шеньян;Shenyang;Шеньян;CN;SHE;0;41.8167;123.5
SHJ;Sharjah;Sharjah;Sharjah;AE;SHJ;0;25.3458;55.3958
SHP;Qinhuangdao;Qinhuangdao;Qinhuangdao;CN;SHP;0;39.9333;119.5
SHR;Шеридан окр.;Sheridan Cty;Шерідан окр.;US;SHR;0;44.7742;-106.977
SHV;Shreveport региональный;Shreveport Regional;Shreveport региональный;US;SHV;0;32.4469;-93.75
SHW;Шарура;Sharurah;Шарура;SA;SHW;0;17.4167;47.1
SID;Amilcar Cabral;Amilcar Cabral;Amilcar Cabral;CV;SID;4;16.745;-22.9517
SIG;SIG Isla Grande;SIG Isla Grande;SIG Isla Grande;US;SIG;0;18.4589;-66.1028
SIN;Changi;Changi;Changi;SG;SIN;33;1.35806;103.911
SIP;Симферополь;Simferopol;Сімферопіль;UA;SIP;69;45.0167;34
SIT;Ситка;Sitka;Сітка;US;SIT;0;57.0486;-135.233
SJC;Сан-Хосе;San Jose;Сан-Хосе;US;SJC;0;37.3611;-121.926
SJD;Лос-Кабос;Los Cabos;Лос-Кабос;MX;SJD;0;23.1667;-109.7
SJJ;Бутмир;Butmir;Бутмір;BA;SJJ;0;43.8189;18.3381
SJO;Juan Santa Maria;Juan Santa Maria;Juan Santa Maria;CR;SJO;1;10;-84.2
SJP;Sao Jose Do Rio Preto;Sao Jose Do Rio Preto;Sao Jose Do Rio Preto;BR;SJP;0;-20.8167;-49.4167
SJT;Mathis Field;Mathis Field;Mathis Field;US;SJT;0;31.3597;-100.494
SJU;Luiz Munoz Marin;Luiz Munoz Marin;Luiz Munoz Marin;US;SJU;0;18.44;-66.0022
SJW;Daguocun;Daguocun;Daguocun;CN;SJW;0;38.05;114.467
SJY;Ilmajoki;Ilmajoki;Ilmajoki;FI;SJY;0;62.6933;22.8317
SJZ;Sao Jorge;Sao Jorge;Sao Jorge;PT;SJZ;0;38.65;-28.2333
SKB;Robert L Bradshaw;Robert L Bradshaw;Robert L Bradshaw;KN;SKB;0;17.3081;-62.7214
SKD;Самарканд;Samarkand;Самарканд;UZ;SKD;0;39.7;67
SKE;Skien;Skien;Skien;NO;SKE;0;59.1828;9.5625
SKG;Македония;Makedonia;Македонія;GR;SKG;24;40.5208;22.9722
SKN;Skagen;Skagen;Skagen;NO;SKN;0;68.5811;15.0272
SKP;Скопье;Skopje;Скопьє;MK;SKP;7;41.9667;21.6333
SKT;Sialkot;Sialkot;Sialkot;PK;SKT;0;32.5333;74.5
SLA;General Belgrano;General Belgrano;General Belgrano;AR;SLA;0;-24.855;-65.4722
SLC;Солт-Лейк-Сити;Salt Lake City;Солт-Лейк-Сіті;US;SLC;0;40.7842;-111.967
SLE;McNary Field;McNary Field;McNary Field;US;SLE;0;44.9953;-123.025
SLK;Adirondack;Adirondack;Adirondack;US;SLK;0;44.3828;-74.2067
SLL;Салалах;Salalah;Салалах;OM;SLL;0;17.0364;54.1017
SLM;Матакан;Matacan;Матакан;ES;SLM;0;40.9667;-5.65
SLN;Салина;Salina;Саліна;US;SLN;0;38.7908;-97.6525
SLP;San Luis Potosi;San Luis Potosi;San Luis Potosi;MX;SLP;0;22.1772;-100.988
SLU;Vigie Field;Vigie Field;Vigie Field;LC;SLU;0;14.0192;-60.9928
SLV;Симла;Simla;Сімла;IN;SLV;0;31.1167;77.15
SLW;Saltillo;Saltillo;Saltillo;MX;SLW;0;25.55;-100.917
SLZ;Mal Cunha Machado;Mal Cunha Machado;Mal Cunha Machado;BR;SLZ;0;-2.58333;-44.2333
SMA;Vilo Do Porto;Vilo Do Porto;Vilo Do Porto;PT;SMA;0;36.9667;-25.1
SME;Пуласки окр.;Pulaski County;Пуласкі окр.;US;SME;0;37.0833;-84.6
SMF;Сакраменто;Sacramento;Сакраменто;US;SAC;0;38.6956;-121.598
SMI;Самос;Samos;Самос;GR;SMI;1;37.6889;26.9139
SML;Stella Maris;Stella Maris;Stella Maris;BS;SML;0;23.5833;-75.2681
SMO;Санта-Моника;Santa Monica;Санта-Моніка;US;LAX;0;34.0167;-118.5
SMR;Симон Боливар;Simon Bolivar;Сімон Болівар;CO;SMR;0;11.1222;-74.2286
SMS;St Marie;St Marie;St Marie;MG;SMS;0;-17.0833;49.8167
SMX;Santa Maria Public;Santa Maria Public;Santa Maria Public;US;SMX;0;34.905;-120.458
SNA;Джон Уэйн;John Wayne;Джон Уейн;US;SNA;0;33.6756;-117.867
SNE;Preguica;Preguica;Preguica;CV;SNE;0;16.5869;-24.2886
SNN;Шэннон;Shannon;Шеннон;IE;SNN;0;52.7006;-8.91861
SNO;Sakon Nakhon;Sakon Nakhon;Sakon Nakhon;TH;SNO;0;17.2833;104.1
SNR;Montoir;Montoir;Montoir;FR;SNR;0;47.2911;-2.18222
SNS;Салинас;Salinas;Салінас;US;SNS;0;36.6667;-121.65
SNU;Санта-Клара;Santa Clara;Санта-Клара;CU;SNU;0;22.4919;-79.9419
SOC;Adi Sumarno;Adi Sumarno;Adi Sumarno;ID;SOC;0;-7.5;110
SOF;София Враждебна;Sofia Vrazhdebna;Софія Враждєбна;BG;SOF;11;42.7;23.4
SOG;Haukasen;Haukasen;Haukasen;NO;SOG;0;61.1578;7.13694
SOM;El Tigre;El Tigre;El Tigre;VE;SOM;0;8.94917;-64.1458
SON;Пекоа;Pekoa;Пекоа;VU;SON;0;-15.5167;167.217
SOQ;Jefman;Jefman;Jefman;ID;SOQ;0;-0.933333;131.117
SOU;Саутгемптон;Southampton;Саутгемптон;GB;SOU;0;50.9517;-1.35194
SOV;Seldovia;Seldovia;Seldovia;US;SOV;0;59.45;-151.717
SOW;Show Low;Show Low;Show Low;US;SOW;0;34.2644;-110.004
SOY;Stronsay;Stronsay;Stronsay;GB;SOY;0;59.1333;-2.63333
SPC;Ла-Пальма;La Palma;Ла-Пальма;ES;SPC;0;28.6208;-17.7542
SPI;Capital;Capital;Capital;US;SPI;0;39.8442;-89.6789
SPN;Saipan;Saipan;Saipan;MP;SPN;0;15.1228;145.712
SPR;Сан-Педро;San Pedro;Сан-Педро;BZ;SPR;0;17.9111;-87.9686
SPS;Вичита-Фоллс;Wichita Falls;Вічіта-Фоллс;US;SPS;0;33.9883;-98.4919
SPU;Сплит;Split;Спліт;HR;SPU;4;43.525;16.2922
SQO;Гуннарн;Gunnarn;Гуннарн;SE;SQO;1;64.9622;17.8
SRE;Сукре;Sucre;Сукре;BO;SRE;0;-19.0078;-65.3017
SRG;Achmad Uani;Achmad Uani;Achmad Uani;ID;SRG;0;-6.97583;110.38
SRP;Stord;Stord;Stord;NO;SRP;0;59.8333;5.41667
SRQ;Sarasota Bradenton;Sarasota Bradenton;Sarasota Bradenton;US;SRQ;0;27.3939;-82.5542
SRZ;El Trompillo;El Trompillo;El Trompillo;BO;SRZ;0;-17.8042;-63.1725
SSA;Luis E Magalhaes;Luis E Magalhaes;Luis E Magalhaes;BR;SSA;0;-12.9167;-38.3333
SSG;Santa Isabel;Santa Isabel;Santa Isabel;GQ;SSG;0;3.75278;8.70556
SSH;Ophira;Ophira;Ophira;EG;SSH;39;27.85;34.2667
SSJ;Стокка;Stokka;Стокка;NO;SSJ;0;65.9583;12.4714
STC;Saint Cloud;Saint Cloud;Saint Cloud;US;STC;0;45.55;-94.1667
STD;Mayor Humberto Vivas Guerrero;Mayor Humberto Vivas Guerrero;Mayor Humberto Vivas Guerrero;VE;STD;0;7.58333;-72.0667
STI;Сантьяго;Santiago;Сантьяго;DO;STI;2;19.4692;-70.7003
STL;Lambert St Louis;Lambert St Louis;Lambert St Louis;US;STL;16;38.7472;-90.3644
STM;Eduardo Gomes;Eduardo Gomes;Eduardo Gomes;BR;STM;0;-2.43333;-54.7
STN;Стенстед;Stansted;Стенстед;GB;LON;0;51.8833;0.233333
STP;Downtown St Paul;Downtown St Paul;Downtown St Paul;US;STP;0;44.9333;-93.0667
STR;Echterdingen;Echterdingen;Echterdingen;DE;STR;3;48.6883;9.21
STS;Сонома окр.;Sonoma Cty;Сонома окр.;US;STS;0;38.5089;-122.812
STT;Cyril E King;Cyril E King;Cyril E King;US;STT;0;18.3375;-64.9694
STW;Ставрополь;Stavropol;Ставропіль;RU;STW;0;45.3333;42.0083
STX;Alexander Hamilton;Alexander Hamilton;Alexander Hamilton;US;STX;0;17.7019;-64.7986
SUA;Witham Field;Witham Field;Witham Field;US;SUA;0;27.2;-80.25
SUB;Juanda;Juanda;Juanda;ID;SUB;0;-7.21806;112.721
SUF;S Eufemia;S Eufemia;S Eufemia;IT;SUF;0;38.9;16.25
SUN;Friedman Memorial;Friedman Memorial;Friedman Memorial;US;SUN;0;43.5042;-114.308
SUS;Spirit Of St Louis;Spirit Of St Louis;Spirit Of St Louis;US;STL;0;38.75;-90.3667
SUU;Travis база ВВС;Travis AFB;Travis база ВВС;US;SUU;0;38.2625;-121.927
SUV;Nausori;Nausori;Nausori;FJ;SUV;1;-18.0333;178.55
SUX;Sioux Gateway;Sioux Gateway;Sioux Gateway;US;SUX;0;42.4019;-96.3842
SVB;Самбава;Sambava;Самбава;MG;SVB;0;-14.2769;50.175
SVC;Грант окр.;Grant County;Грант окр.;US;SVC;0;32.6319;-108.154
SVD;Arnos Vale;Arnos Vale;Arnos Vale;VC;SVD;0;13.1333;-61.2
SVG;Sola;Sola;Sola;NO;SVG;0;58.8797;5.63472
SVJ;Helle;Helle;Helle;NO;SVJ;0;68.2417;14.6722
SVL;Савонлинна;Savonlinna;Савонлінна;FI;SVL;0;61.95;28.95
SVO;Шереметьево;Sheremetyevo;Шереметьєво;RU;MOW;1142;55.9662;37.416
SVQ;Сан-Пабло;San Pablo;Сан-Пабло;ES;SVQ;4;37.415;-5.8975
SVU;Савусаву;Savusavu;Савусаву;FJ;SVU;0;-16.8028;179.344
SVX;Свердловск;Koltsovo;Свердловськ;RU;SVX;68;56.85;60.6
SWA;Shantou;Shantou;Shantou;CN;SWA;0;23.3833;116.683
SWF;Стюарт;Stewart;Стюарт;US;SWF;0;41.5058;-74.0972
SXB;Enzheim;Enzheim;Enzheim;FR;SXB;0;48.5333;7.63333
SXF;Шенефельд;Schoenefeld;Шенефельд;DE;BER;0;52.3667;13.5
SXL;Collooney;Collooney;Collooney;IE;SXL;0;54.2833;-8.46667
SXM;Princ Juliana;Princ Juliana;Princ Juliana;AN;SXM;0;18.0436;-63.1119
SXR;Шринагар;Srinagar;Шрінагар;IN;SXR;0;33.9881;74.7753
SYD;Sydney Kingsford Smith;Sydney Kingsford Smith;Sydney Kingsford Smith;AU;SYD;62;-33.9442;151.176
SYO;Shonai;Shonai;Shonai;JP;SYO;0;38.8094;139.791
SYR;Ханкок;Hancock;Ханкок;US;SYR;0;43.1106;-76.1025
SYX;Sanya;Sanya;Sanya;CN;SYX;0;18.3;109.4
SYY;Stornoway;Stornoway;Stornoway;GB;SYY;0;58.2161;-6.32917
SYZ;Шираз;Shiraz;Шираз;IR;SYZ;0;29.5403;52.5908
SZB;Sultan Abdul Aziz Shah;Sultan Abdul Aziz Shah;Sultan Abdul Aziz Shah;MY;KUL;0;3.13333;101.55
SZF;Карсамба;Carsamba;Карсамба;TR;SSX;0;41.25;36.55
SZG;В А Моцарт;W A Mozart;В А Моцарт;AT;SZG;4;47.7931;13.0056
SZX;Shenzhen;Shenzhen;Shenzhen;CN;SZX;0;22.5667;113.933
SZZ;Goleniow;Goleniow;Goleniow;PL;SZZ;0;53.5833;14.9
TAB;Crown Point;Crown Point;Crown Point;TT;TAB;0;11.1464;-60.8367
TAC;D Z Romualdez;D Z Romualdez;D Z Romualdez;PH;TAC;0;11.2344;125.019
TAE;Даегу;Daegu;Даєгу;KR;TAE;0;35.8833;128.667
TAH;Танна;Tanna;Танна;VU;TAH;0;-19.3333;169.25
TAK;Такамацу;Takamatsu;Такамацу;JP;TAK;0;34.2903;134.073
TAL;Ralph Calhoun;Ralph Calhoun;Ralph Calhoun;US;TAL;1;65.175;-152.108
TAM;General F Javier Mina;General F Javier Mina;General F Javier Mina;MX;TAM;0;22.2744;-97.8017
TAO;Liuting;Liuting;Liuting;CN;TAO;0;36.1;120.317
TAP;Tapachula;Tapachula;Tapachula;MX;TAP;0;14.9097;-92.2531
TAR;M A Grottag;M A Grottag;M A Grottag;IT;TAR;0;40.5178;17.4019
TAS;Восточный;Vostochny;Восточний;UZ;TAS;15;41.25;69.2833
TAT;Татры Попрад;Poprad Tatry;Татри Попрад;SK;TAT;0;49.0719;20.2403
TBB;Tuy Hoa;Tuy Hoa;Tuy Hoa;VN;TBB;0;13.0442;109.34
TBG;Tabubil;Tabubil;Tabubil;PG;TBG;0;-5.38333;141.317
TBN;Forney Field;Forney Field;Forney Field;US;TBN;0;37.7414;-92.1406
TBP;Tumbes;Tumbes;Tumbes;PE;TBP;0;-3.56667;-80.4167
TBS;Новоалексеевка;Novo Alexeyevka;Новоалексіївка;GE;TBS;7;41.6667;44.95
TBU;Тонгатапу;Tongatapu;Тонгатапу;TO;TBU;0;-21.25;-175.15
TCB;Treasure Cay;Treasure Cay;Treasure Cay;BS;TCB;0;26.735;-77.3722
TCP;Ras An Naqb;Ras An Naqb;Ras An Naqb;EG;TCP;0;29.55;34.9167
TDD;Тринидад;Trinidad;Трінідад;BO;TDD;0;-14.6833;-64.8333
TDX;Trat;Trat;Trat;TH;TDX;0;12.2681;102.317
TEB;Teterboro;Teterboro;Teterboro;US;TEB;0;40.8497;-74.0622
TEN;Tongren;Tongren;Tongren;CN;TEN;0;27.6333;109.05
TER;Lajes;Lajes;Lajes;PT;TER;0;38.7567;-27.0942
TET;Матунда;Matunda;Матунда;MZ;TET;0;-16.1033;33.6389
TEX;Telluride;Telluride;Telluride;US;TEX;0;37.9333;-107.817
TFN;Tenerife Norte Los Rodeos;Tenerife Norte Los Rodeos;Tenerife Norte Los Rodeos;ES;TCI;4;28.4731;-16.3328
TFS;Reina Sofia;Reina Sofia;Reina Sofia;ES;TCI;0;28.05;-16.5667
TGD;Голубовцы;Golubovci;Голубівці;ME;TGD;32;42.3583;19.2519
TGG;Султан Махмуд;Sultan Mahmood;Султан Махмуд;MY;TGG;0;5.38111;103.11
TGM;Tirgu Mures;Tirgu Mures;Tirgu Mures;RO;TGM;0;46.5333;24.5333
TGU;Тонконтин;Toncontin;Тонконтін;HN;TGU;0;14.0597;-87.2175
TGZ;Llano San Juan;Llano San Juan;Llano San Juan;MX;TGZ;0;16.7333;-93.1833
THE;Teresina;Teresina;Teresina;BR;THE;0;-5.06528;-42.8178
THN;Trollhattan;Trollhattan;Trollhattan;SE;THN;0;58.2667;12.3
THR;Mehrabad;Mehrabad;Mehrabad;IR;THR;0;35.6897;51.3158
THS;Sukhothai;Sukhothai;Sukhothai;TH;THS;0;17.2231;99.8222
TIA;Ринас;Rinas;Рінас;AL;TIA;4;41.4169;19.7167
TIF;Таиф;Taif;Таїф;SA;TIF;0;21.4883;40.5433
TIH;Tikehau;Tikehau;Tikehau;PF;TIH;0;-15;-147.75
TIJ;Gen Abelardo Rodriguez;Gen Abelardo Rodriguez;Gen Abelardo Rodriguez;MX;TIJ;0;32.5414;-116.97
TIM;Тимка;Timika;Тімка;ID;TIM;0;-4.53333;136.917
TIP;Триполи;Tripoli;Тріполі;LY;TIP;37;32.9056;13.2773
TIQ;Tinian;Tinian;Tinian;MP;TIQ;0;15.0019;145.625
TIR;Тирупати;Tirupati;Тірупаті;IN;TIR;0;13.6333;79.55
TIU;Тимару;Timaru;Тімару;NZ;TIU;0;-44.3028;171.225
TIV;Тиват;Tivat;Тіват;ME;TIV;33;42.4036;18.7256
TIW;Tacoma Industrial;Tacoma Industrial;Tacoma Industrial;US;TIW;0;47.2706;-122.573
TIZ;Тари;Tari;Тарі;PG;TIZ;0;-5.86056;142.941
TJA;Tarija;Tarija;Tarija;BO;TJA;0;-21.5542;-64.7458
TJM;Тюмень;Tyumen;Тюмень;RU;TJM;10;57.1833;65.4833
TJQ;Bulutumbang;Bulutumbang;Bulutumbang;ID;TJQ;0;-2.75;107.65
TKG;Bandar Lampung;Bandar Lampung;Bandar Lampung;ID;TKG;0;-5.53333;105.117
TKJ;Tok;Tok;Tok;US;TKJ;0;63.3;-143
TKK;Truk;Truk;Truk;FM;TKK;0;7.46667;151.85
TKN;Токуносима;Tokunoshima;Токуносіма;JP;TKN;0;27.8333;128.883
TKS;Токусима;Tokushima;Токусима;JP;TKS;0;34.1297;134.602
TKU;Турку;Turku;Турку;FI;TKU;0;60.5142;22.2706
TLC;Morelos;Morelos;Morelos;MX;TLC;0;19.2833;-99.6667
TLE;Tulear;Tulear;Tulear;MG;TLE;0;-23.3897;43.7242
TLH;Талахасси;Tallahassee;Талахассі;US;TLH;0;30.3997;-84.3519
TLL;Улемисте;Ulemiste;Улемісте;EE;TLL;5;59.4167;24.75
TLN;Le Palyvestre;Le Palyvestre;Le Palyvestre;FR;TLN;6;43.1;6.15
TLS;Бланьяк;Blagnac;Бланьяк;FR;TLS;0;43.6303;1.365
TLV;Бен-Гурион;Ben Gurion;Бен-Гуріон;IL;TLV;220;32.0122;34.8825
TMM;Таматаве;Tamatave;Таматаве;MG;TMM;0;-18.11;49.3922
TMP;Тампере Пирккала;Tampere Pirkkala;Тампере Пірккала;FI;TMP;0;61.4639;23.7389
TMU;Тамбор;Tambor;Тамбор;CR;TMU;0;9.73333;-85.0167
TMW;Тамуорт;Tamworth;Тамуорт;AU;TMW;0;-31.0819;150.846
TNA;Jinan;Jinan;Jinan;CN;TNA;0;36.75;116.967
TNG;Boukhalef;Boukhalef;Boukhalef;MA;TNG;0;35.7167;-5.91667
TNN;Tainan;Tainan;Tainan;TW;TNN;0;22.9519;120.2
TNO;Тамариндо;Tamarindo;Тамаріндо;CR;TNO;0;10.9167;-85.45
TNR;Ivato;Ivato;Івато;MG;TNR;0;-18.8;47.4833
TOD;Тиоман;Tioman;Тіоман;MY;TOD;0;2.75;104.167
TOE;Tozeur;Tozeur;Tozeur;TN;TOE;0;33.9167;8.13333
TOF;Томск;Tomsk;Томськ;RU;TOF;5;56.5;84.9667
TOG;Togiak Village;Togiak Village;Togiak Village;US;TOG;0;59.0567;-160.382
TOL;Toledo Express;Toledo Express;Toledo Express;US;TOL;0;41.5908;-83.8008
TOS;Тромсе Лангнес;Tromso Langnes;Тромсе Лангнес;NO;TOS;0;69.6814;18.9217
TOY;Тояма;Toyama;Тояма;JP;TOY;0;36.6442;137.189
TPA;Тампа;Tampa;Тампа;US;TPA;0;27.9731;-82.5353
TPE;Чан Кай-Ши;Chiang Kai Shek;Чан Кай-Ші;TW;TPE;1;25.0771;121.232
TPQ;Tepic;Tepic;Tepic;MX;TPQ;0;21.5;-104.9
TPS;Birgi;Birgi;Birgi;IT;TPS;0;37.9117;12.4864
TQR;San Domino Island;San Domino Island;San Domino Island;IT;TQR;0;42.1167;15.4833
TRC;Francisco Sarabia;Francisco Sarabia;Francisco Sarabia;MX;TRC;0;25.5683;-103.411
TRD;Trondheim Vaernes;Trondheim Vaernes;Trondheim Vaernes;NO;TRD;0;63.45;10.9333
TRE;Tiree;Tiree;Tiree;GB;TRE;0;56.5006;-6.87139
TRF;Сандефьорд;Sandefjord;Сандефьорд;NO;OSL;0;59.1833;10.2667
TRG;Тауранга;Tauranga;Тауранга;NZ;TRG;0;-37.6708;176.194
TRI;Tri City региональный;Tri City Regional;Tri City региональный;US;TRI;0;36.5521;-82.4742
TRK;Tarakan Arpt;Tarakan;Tarakan Arpt;ID;TRK;0;3.32722;117.565
TRN;Citta Di Torino;Citta Di Torino;Citta Di Torino;IT;TRN;8;45.2011;7.64806
TRO;Taree;Taree;Taree;AU;TRO;0;-31.8167;152.65
TRS;Ronchi Dei Legionari;Ronchi Dei Legionari;Ronchi Dei Legionari;IT;TRS;0;45.8333;13.4667
TRU;Трухильо;Trujillo;Трухільо;PE;TRU;0;-8.09;-79.115
TRV;Thiruvananthapuram;Thiruvananthapuram;Thiruvananthapuram;IN;TRV;2;8.47972;76.9197
TRW;Бонрики;Bonriki;Бонрікі;KI;TRW;0;1.35833;172.942
TRZ;Tiruchirapally гражданский;Tiruchirapally Civil;Tiruchirapally гражданский;IN;TRZ;0;10.765;78.7133
TSA;Sung Shan;Sung Shan;Sung Shan;TW;TPE;0;25.0623;121.551
TSE;Астана;Astana;Астана;KZ;TSE;30;51.1667;71.5
TSF;Тревизо;Treviso;Тревізо;IT;TSF;0;45.6667;12.25
TSJ;Цусима;Tsushima;Цусіма;JP;TSJ;0;34.2833;129.317
TSN;Tianjin;Tianjin;Tianjin;CN;TSN;0;39.1189;117.347
TSO;Треско;Tresco;Треско;GB;ISC;0;48.95;-6.25
TSR;Тимисоара;Timisoara;Тімісоара;RO;TSR;0;45.8167;21.3333
TSS;East 34th St г/п;East 34th St Hlpt;East 34th St г/п;US;NYC;0;40.7667;-74.1667
TST;Транг;Trang;Транг;TH;TST;0;7.5;99.6167
TSV;Таунсвилль;Townsville;Таунсвілль;AU;TSV;0;-19.25;146.767
TTJ;Тоттори;Tottori;Тотторі;JP;TTJ;0;35.5267;134.17
TTN;Trenton Mercer;Trenton Mercer;Trenton Mercer;US;TTN;0;40.2781;-74.8125
TTQ;Тортукеро;Tortuquero;Тортукеро;CR;TTQ;0;10.5667;-83.5167
TTT;Taitung;Taitung;Taitung;TW;TTT;0;22.75;121.1
TUC;Benjamin Matienzo;Benjamin Matienzo;Benjamin Matienzo;AR;TUC;0;-26.8333;-65.2
TUF;Saint Symphorien;Saint Symphorien;Saint Symphorien;FR;TUF;0;47.4283;0.7275
